Size,Bath,Bed,City_Lisboa,City_Oeiras,City_Other,City_Sintra,good_prop
55,1,1,1,0,0,0,0
79,1,3,1,0,0,0,0
88,2,2,1,0,0,0,0
98,1,2,1,0,0,0,1
96,2,3,0,0,0,0,0
131,2,2,1,0,0,0,0
173,2,2,0,0,1,0,0
93,2,2,0,1,0,0,0
85,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
71,1,1,0,0,0,0,0
106,1,3,1,0,0,0,0
162,2,2,0,1,0,0,0
111,1,3,1,0,0,0,1
85,1,1,1,0,0,0,0
188,3,3,0,0,0,1,1
148,3,3,0,0,0,1,1
87,3,2,1,0,0,0,1
67,1,2,1,0,0,0,1
123,2,3,0,0,1,0,0
88,2,1,1,0,0,0,0
100,2,2,0,0,0,0,0
144,2,3,0,0,0,1,1
110,2,2,1,0,0,0,0
96,2,3,0,1,0,0,1
101,2,2,0,0,1,0,0
90,1,2,1,0,0,0,0
150,2,4,0,0,1,0,1
110,1,3,1,0,0,0,0
119,2,3,1,0,0,0,0
65,1,2,0,1,0,0,0
78,1,2,1,0,0,0,0
54,1,1,1,0,0,0,0
54,1,1,1,0,0,0,0
131,2,2,0,1,0,0,0
73,2,1,1,0,0,0,0
61,2,1,1,0,0,0,0
74,2,1,1,0,0,0,0
74,2,1,1,0,0,0,0
62,2,1,1,0,0,0,0
90,1,3,1,0,0,0,1
113,3,3,1,0,0,0,0
106,3,2,0,1,0,0,0
167,4,3,0,0,1,0,0
126,2,3,0,1,0,0,1
75,1,1,1,0,0,0,0
73,1,1,1,0,0,0,0
75,1,3,1,0,0,0,1
119,2,3,1,0,0,0,1
60,1,2,0,0,0,1,0
73,1,1,1,0,0,0,0
109,2,3,0,0,1,0,0
99,2,3,0,1,0,0,1
78,1,2,1,0,0,0,0
59,1,1,1,0,0,0,0
52,1,1,1,0,0,0,0
151,2,3,0,0,1,0,0
77,1,3,1,0,0,0,1
54,1,1,1,0,0,0,0
62,1,2,1,0,0,0,1
42,1,2,1,0,0,0,0
105,2,2,1,0,0,0,0
163,2,3,0,1,0,0,1
88,2,4,1,0,0,0,0
70,2,2,1,0,0,0,1
102,2,2,1,0,0,0,0
105,2,2,1,0,0,0,0
111,2,2,1,0,0,0,0
116,2,2,1,0,0,0,0
119,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
71,2,2,0,0,0,0,1
105,2,2,1,0,0,0,0
111,2,2,1,0,0,0,0
116,2,2,1,0,0,0,0
119,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
111,2,2,1,0,0,0,0
116,2,2,1,0,0,0,0
119,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
85,2,2,0,1,0,0,1
102,2,2,1,0,0,0,0
105,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
116,2,2,1,0,0,0,0
119,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
101,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
102,2,2,1,0,0,0,0
150,1,4,1,0,0,0,0
110,2,3,0,1,0,0,0
57,1,1,1,0,0,0,0
88,1,3,1,0,0,0,0
74,2,1,1,0,0,0,0
48,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
107,1,3,0,1,0,0,1
84,1,1,1,0,0,0,1
43,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
131,2,3,0,0,1,0,1
99,2,5,1,0,0,0,1
68,2,2,0,1,0,0,1
53,1,2,1,0,0,0,0
86,1,4,1,0,0,0,0
87,3,2,1,0,0,0,0
87,3,2,1,0,0,0,0
60,1,3,1,0,0,0,1
73,1,2,0,0,1,0,0
45,1,1,1,0,0,0,0
45,1,1,1,0,0,0,0
45,1,1,1,0,0,0,0
44,1,1,1,0,0,0,0
87,1,1,1,0,0,0,0
45,1,1,1,0,0,0,0
44,1,1,1,0,0,0,0
105,2,3,1,0,0,0,0
94,2,3,0,1,0,0,1
156,2,3,0,0,0,0,0
85,1,3,1,0,0,0,0
60,1,1,1,0,0,0,0
145,3,3,1,0,0,0,0
113,2,3,0,0,1,0,1
108,2,3,0,0,1,0,0
82,2,3,1,0,0,0,0
56,1,1,1,0,0,0,1
58,1,1,1,0,0,0,0
60,1,2,1,0,0,0,0
69,1,1,1,0,0,0,0
110,2,3,1,0,0,0,0
79,1,3,1,0,0,0,0
87,1,3,1,0,0,0,0
85,2,3,1,0,0,0,0
150,2,2,0,1,0,0,0
120,3,2,1,0,0,0,1
80,1,2,0,0,0,0,0
110,2,2,0,0,1,0,0
65,1,2,1,0,0,0,0
117,2,5,1,0,0,0,0
121,2,4,0,0,1,0,0
120,2,3,1,0,0,0,0
110,1,2,1,0,0,0,0
84,2,2,1,0,0,0,0
60,1,2,1,0,0,0,0
118,1,2,1,0,0,0,0
148,2,3,0,0,1,0,0
90,2,2,0,0,0,0,1
100,2,2,1,0,0,0,1
160,2,3,0,0,1,0,1
75,1,2,1,0,0,0,0
117,3,3,1,0,0,0,0
110,2,3,0,0,0,0,1
130,2,4,0,1,0,0,0
118,2,3,1,0,0,0,0
146,2,4,1,0,0,0,0
55,1,2,1,0,0,0,0
95,2,2,1,0,0,0,0
125,2,3,0,0,1,0,0
112,2,4,1,0,0,0,0
74,1,2,1,0,0,0,0
81,2,3,1,0,0,0,1
44,1,2,1,0,0,0,0
155,2,3,1,0,0,0,0
52,1,1,1,0,0,0,0
120,2,1,1,0,0,0,0
84,3,2,1,0,0,0,0
42,1,1,1,0,0,0,0
158,2,3,1,0,0,0,0
173,2,3,0,0,0,0,1
133,2,2,0,0,1,0,0
140,2,3,0,0,1,0,0
143,2,3,0,0,1,0,0
136,2,3,0,0,1,0,0
136,2,3,0,0,1,0,0
51,1,1,1,0,0,0,0
135,1,2,1,0,0,0,0
94,1,2,1,0,0,0,0
70,2,3,1,0,0,0,0
70,1,2,1,0,0,0,1
64,1,1,1,0,0,0,0
37,1,1,1,0,0,0,0
141,3,3,0,0,0,1,0
108,2,2,0,0,0,1,0
144,3,3,0,0,0,1,0
114,2,2,0,0,0,1,0
144,3,3,0,0,0,1,0
114,2,2,0,0,0,1,0
114,2,2,0,0,0,1,0
108,2,2,0,0,0,1,0
141,3,3,0,0,0,1,0
114,2,2,0,0,0,1,0
144,3,3,0,0,0,1,0
114,2,2,0,0,0,1,0
144,3,3,0,0,0,1,0
114,2,2,0,0,0,1,0
145,3,3,0,0,0,1,0
84,3,2,1,0,0,0,0
125,2,3,0,0,1,0,1
110,1,4,1,0,0,0,0
83,1,2,1,0,0,0,0
85,2,2,1,0,0,0,1
80,2,1,1,0,0,0,1
84,2,2,1,0,0,0,1
80,2,1,1,0,0,0,1
92,2,3,1,0,0,0,0
80,2,1,1,0,0,0,0
84,2,2,0,0,1,0,0
84,1,2,1,0,0,0,0
120,1,3,1,0,0,0,0
74,1,1,1,0,0,0,0
96,2,4,1,0,0,0,1
94,1,2,1,0,0,0,1
60,1,1,1,0,0,0,0
75,1,3,1,0,0,0,0
93,2,2,1,0,0,0,0
69,2,1,1,0,0,0,1
90,2,2,1,0,0,0,0
93,2,2,1,0,0,0,0
89,2,1,1,0,0,0,1
83,2,1,1,0,0,0,1
109,2,2,1,0,0,0,0
78,2,3,0,0,0,0,0
102,2,2,1,0,0,0,1
162,2,2,0,0,1,0,0
130,2,3,0,0,1,0,0
113,2,2,0,0,1,0,0
110,2,2,0,0,1,0,0
110,2,2,0,0,1,0,0
110,2,2,0,0,1,0,0
83,2,2,1,0,0,0,0
83,1,3,1,0,0,0,1
90,1,1,1,0,0,0,0
117,2,2,0,0,1,0,0
170,2,6,0,0,1,0,1
206,3,4,0,0,1,0,0
206,3,4,0,0,1,0,0
110,2,2,0,0,1,0,0
120,2,2,0,0,1,0,0
110,2,2,0,0,1,0,1
66,1,1,1,0,0,0,0
125,2,3,0,1,0,0,0
140,4,4,0,0,1,0,1
80,1,2,1,0,0,0,1
100,2,3,1,0,0,0,0
139,2,3,1,0,0,0,0
107,2,2,1,0,0,0,1
90,4,2,1,0,0,0,1
124,2,3,0,0,1,0,1
101,2,2,1,0,0,0,0
55,1,1,1,0,0,0,0
60,2,1,1,0,0,0,0
55,1,1,1,0,0,0,0
60,2,1,1,0,0,0,0
162,2,2,0,0,1,0,0
95,2,3,1,0,0,0,0
44,1,1,1,0,0,0,0
85,2,3,1,0,0,0,1
67,1,1,1,0,0,0,0
62,1,1,1,0,0,0,0
65,1,1,1,0,0,0,0
51,1,1,1,0,0,0,0
65,1,1,1,0,0,0,0
55,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
66,1,2,1,0,0,0,0
76,2,1,1,0,0,0,0
56,1,2,1,0,0,0,1
60,1,2,1,0,0,0,0
48,1,1,1,0,0,0,0
135,2,3,0,0,1,0,1
70,3,2,1,0,0,0,1
70,2,1,1,0,0,0,0
36,1,1,1,0,0,0,0
61,1,1,1,0,0,0,1
190,3,3,0,0,1,0,1
124,2,3,0,1,0,0,0
107,2,3,0,1,0,0,0
90,1,4,1,0,0,0,0
104,2,2,1,0,0,0,0
89,2,2,1,0,0,0,0
58,1,2,1,0,0,0,0
55,1,2,1,0,0,0,0
162,3,4,0,1,0,0,0
163,2,3,0,0,1,0,1
163,2,3,0,0,1,0,1
131,2,3,0,0,1,0,0
128,2,3,1,0,0,0,0
81,1,1,1,0,0,0,0
67,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
60,1,1,1,0,0,0,0
167,3,4,0,0,1,0,0
82,1,2,0,0,0,0,1
63,2,2,1,0,0,0,0
77,2,2,1,0,0,0,1
63,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
43,1,1,1,0,0,0,0
109,1,1,1,0,0,0,0
44,1,1,1,0,0,0,0
57,1,1,1,0,0,0,0
57,1,1,1,0,0,0,0
57,1,1,1,0,0,0,0
49,1,1,1,0,0,0,0
89,1,2,0,0,1,0,0
101,1,2,1,0,0,0,0
118,2,3,0,0,0,0,0
67,1,1,1,0,0,0,0
40,1,2,1,0,0,0,0
56,2,4,1,0,0,0,1
74,2,1,1,0,0,0,0
121,2,2,0,1,0,0,0
123,2,2,0,1,0,0,0
123,2,2,0,1,0,0,0
128,2,2,0,1,0,0,0
117,2,2,0,1,0,0,0
121,2,2,0,1,0,0,0
123,2,2,0,1,0,0,0
121,2,2,0,1,0,0,0
123,2,2,0,1,0,0,0
78,1,2,1,0,0,0,0
136,2,3,0,1,0,0,0
88,1,3,1,0,0,0,0
75,1,3,1,0,0,0,0
62,1,4,1,0,0,0,0
91,1,3,1,0,0,0,1
75,1,2,1,0,0,0,0
93,2,3,0,0,1,0,0
85,2,5,1,0,0,0,0
102,1,3,1,0,0,0,0
41,1,1,1,0,0,0,0
90,2,3,1,0,0,0,1
80,2,1,1,0,0,0,0
95,2,2,1,0,0,0,0
95,2,2,1,0,0,0,0
140,1,2,1,0,0,0,0
75,2,2,1,0,0,0,0
97,2,3,1,0,0,0,0
105,2,3,0,0,1,0,0
113,2,5,1,0,0,0,1
66,1,2,1,0,0,0,1
25,1,1,1,0,0,0,0
47,1,1,1,0,0,0,0
80,2,3,1,0,0,0,1
60,1,3,1,0,0,0,0
121,2,2,0,0,0,0,0
153,2,4,0,1,0,0,0
86,1,2,1,0,0,0,1
65,1,1,1,0,0,0,0
93,1,2,1,0,0,0,0
103,2,3,1,0,0,0,0
103,2,3,1,0,0,0,0
56,1,1,1,0,0,0,0
173,2,2,0,1,0,0,0
235,2,2,0,1,0,0,1
173,2,2,0,1,0,0,0
95,1,3,1,0,0,0,0
59,1,2,1,0,0,0,0
57,1,1,1,0,0,0,0
93,2,3,0,0,0,0,0
179,3,4,0,0,1,0,1
158,3,4,0,0,1,0,1
65,2,2,1,0,0,0,0
83,1,2,1,0,0,0,0
111,2,3,1,0,0,0,0
58,2,1,1,0,0,0,0
64,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
64,1,1,1,0,0,0,0
127,2,2,0,0,0,0,0
119,2,2,0,1,0,0,0
119,2,2,0,1,0,0,0
94,2,3,0,0,0,0,1
56,1,1,1,0,0,0,0
95,2,2,1,0,0,0,0
68,1,1,1,0,0,0,1
110,1,2,1,0,0,0,0
34,1,1,1,0,0,0,0
136,4,3,0,0,0,1,0
164,3,4,0,0,1,0,0
89,1,2,1,0,0,0,1
74,1,1,1,0,0,0,0
130,1,2,0,0,1,0,0
60,1,2,1,0,0,0,0
60,1,2,1,0,0,0,0
130,2,4,0,0,0,0,1
74,1,2,0,1,0,0,0
50,1,2,1,0,0,0,0
88,2,2,1,0,0,0,0
98,1,4,1,0,0,0,0
104,1,2,0,1,0,0,0
106,1,2,1,0,0,0,0
60,1,2,1,0,0,0,0
65,1,2,1,0,0,0,0
65,1,2,1,0,0,0,0
96,2,4,1,0,0,0,0
122,2,4,1,0,0,0,0
81,1,1,1,0,0,0,0
89,1,1,1,0,0,0,0
66,1,1,1,0,0,0,0
101,1,2,1,0,0,0,0
44,1,2,1,0,0,0,0
90,2,2,1,0,0,0,1
68,1,1,1,0,0,0,0
122,2,4,1,0,0,0,0
73,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
50,1,1,1,0,0,0,0
86,1,3,1,0,0,0,0
37,1,1,1,0,0,0,0
40,1,1,1,0,0,0,0
156,2,3,1,0,0,0,0
62,2,1,0,0,0,0,0
65,1,2,1,0,0,0,0
130,2,3,1,0,0,0,0
105,2,2,1,0,0,0,0
150,2,4,1,0,0,0,0
92,3,2,0,1,0,0,0
183,3,3,1,0,0,0,0
86,2,2,1,0,0,0,0
106,1,1,1,0,0,0,0
190,3,3,1,0,0,0,0
98,2,1,1,0,0,0,0
155,3,2,1,0,0,0,0
71,1,1,1,0,0,0,0
71,1,1,1,0,0,0,0
110,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
56,1,1,1,0,0,0,0
66,1,1,1,0,0,0,0
66,1,1,1,0,0,0,0
66,1,1,1,0,0,0,0
102,2,2,1,0,0,0,0
91,2,1,1,0,0,0,0
170,3,2,1,0,0,0,0
110,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
73,1,1,1,0,0,0,0
73,1,1,1,0,0,0,0
67,1,1,1,0,0,0,0
67,1,1,1,0,0,0,0
57,1,1,1,0,0,0,0
67,1,1,1,0,0,0,0
98,2,2,1,0,0,0,0
153,2,3,0,0,0,0,0
206,3,4,0,0,0,0,0
144,3,2,1,0,0,0,0
206,2,4,1,0,0,0,0
157,3,3,0,0,1,0,0
138,2,6,1,0,0,0,0
209,3,5,1,0,0,0,0
172,2,4,0,0,0,0,0
102,2,2,0,0,1,0,0
236,5,4,0,0,0,1,0
112,2,2,1,0,0,0,0
123,3,3,0,0,0,0,0
160,2,4,0,0,0,0,0
159,2,2,0,0,1,0,0
100,1,3,1,0,0,0,0
128,1,3,1,0,0,0,0
150,3,3,0,0,1,0,0
139,2,2,1,0,0,0,0
125,2,3,1,0,0,0,0
98,1,3,1,0,0,0,0
170,2,3,0,0,0,0,0
153,3,3,0,0,0,0,0
129,2,3,1,0,0,0,0
70,1,1,1,0,0,0,0
144,5,3,1,0,0,0,0
149,3,3,1,0,0,0,0
200,3,4,1,0,0,0,0
205,4,4,0,0,0,0,0
121,2,2,1,0,0,0,0
222,5,4,0,1,0,0,0
220,5,4,0,1,0,0,0
218,5,4,0,1,0,0,0
220,5,4,0,1,0,0,0
127,2,2,0,0,0,0,0
130,2,2,1,0,0,0,0
214,3,4,0,1,0,0,0
170,3,3,0,0,1,0,0
75,2,2,0,0,0,0,0
136,2,2,1,0,0,0,0
214,3,3,0,0,0,0,0
108,2,3,0,1,0,0,0
182,4,4,1,0,0,0,0
123,3,3,0,0,0,0,0
140,2,3,1,0,0,0,0
200,4,4,1,0,0,0,0
145,3,3,1,0,0,0,0
61,1,2,0,0,0,0,0
115,2,4,1,0,0,0,0
145,4,3,0,0,0,0,0
85,1,2,0,0,0,0,0
149,2,4,1,0,0,0,0
146,2,2,0,1,0,0,0
85,4,2,1,0,0,0,0
185,2,3,0,0,0,0,0
251,3,4,0,0,1,0,0
104,2,2,1,0,0,0,0
198,2,3,1,0,0,0,0
82,1,2,1,0,0,0,0
109,2,4,1,0,0,0,0
154,2,4,0,0,0,0,0
110,2,3,0,0,0,0,0
93,2,2,1,0,0,0,0
218,4,4,1,0,0,0,0
105,2,1,1,0,0,0,0
97,2,1,1,0,0,0,0
141,3,3,1,0,0,0,0
88,2,1,1,0,0,0,0
204,1,1,1,0,0,0,0
166,3,3,1,0,0,0,0
105,2,1,1,0,0,0,0
144,3,2,1,0,0,0,0
154,3,2,1,0,0,0,0
152,3,3,1,0,0,0,0
98,2,1,1,0,0,0,0
144,3,2,1,0,0,0,0
153,3,3,1,0,0,0,0
178,3,4,1,0,0,0,0
160,2,3,1,0,0,0,0
125,2,2,1,0,0,0,0
147,2,3,1,0,0,0,0
110,2,4,1,0,0,0,0
259,3,3,0,0,0,0,0
163,3,3,1,0,0,0,0
171,2,3,1,0,0,0,0
181,2,3,1,0,0,0,0
181,2,3,1,0,0,0,0
181,2,3,1,0,0,0,0
130,3,2,0,0,0,0,0
118,1,2,0,0,1,0,0
194,4,5,0,0,0,0,0
133,2,3,1,0,0,0,0
110,3,2,1,0,0,0,0
112,2,2,1,0,0,0,0
148,3,3,1,0,0,0,0
75,1,1,1,0,0,0,0
110,2,2,1,0,0,0,0
233,3,5,0,0,0,0,0
108,2,3,1,0,0,0,0
92,2,2,1,0,0,0,0
97,2,3,1,0,0,0,0
99,2,3,1,0,0,0,0
101,3,2,1,0,0,0,0
79,2,3,1,0,0,0,0
175,4,3,0,0,0,0,0
238,3,3,0,0,0,0,1
108,3,2,1,0,0,0,0
98,3,2,1,0,0,0,0
115,2,2,1,0,0,0,0
136,3,3,0,0,0,0,0
78,2,2,0,0,0,0,0
107,2,2,1,0,0,0,0
119,4,3,1,0,0,0,0
165,2,3,1,0,0,0,0
202,3,5,0,1,0,0,0
215,3,3,1,0,0,0,0
146,2,2,1,0,0,0,0
84,2,2,1,0,0,0,0
90,2,2,1,0,0,0,0
114,2,2,1,0,0,0,0
197,3,3,1,0,0,0,0
160,2,2,1,0,0,0,0
130,4,4,1,0,0,0,0
186,1,4,1,0,0,0,0
149,3,3,1,0,0,0,0
121,2,3,0,1,0,0,0
94,3,1,1,0,0,0,0
90,2,2,1,0,0,0,0
94,2,2,1,0,0,0,0
90,2,2,1,0,0,0,0
94,2,2,1,0,0,0,0
90,2,2,1,0,0,0,0
94,2,2,1,0,0,0,0
90,2,2,1,0,0,0,0
52,1,1,1,0,0,0,0
52,1,1,1,0,0,0,0
94,2,2,1,0,0,0,0
90,2,2,1,0,0,0,0
52,1,1,1,0,0,0,0
87,3,2,1,0,0,0,0
127,2,3,1,0,0,0,0
207,3,4,1,0,0,0,0
212,3,4,1,0,0,0,0
259,4,4,1,0,0,0,0
116,2,3,1,0,0,0,0
125,1,2,1,0,0,0,0
228,4,5,1,0,0,0,0
186,3,4,0,1,0,0,0
119,2,4,1,0,0,0,0
156,2,2,0,0,0,0,0
190,2,4,1,0,0,0,0
202,3,3,1,0,0,0,0
235,2,4,1,0,0,0,0
217,1,2,1,0,0,0,0
98,2,2,1,0,0,0,0
152,3,3,1,0,0,0,0
136,3,3,1,0,0,0,0
185,2,3,1,0,0,0,0
103,2,2,1,0,0,0,0
184,3,4,1,0,0,0,0
102,2,2,1,0,0,0,0
198,2,3,1,0,0,0,0
112,2,2,0,0,0,0,0
190,2,4,1,0,0,0,0
171,2,3,1,0,0,0,0
190,2,4,1,0,0,0,0
126,2,2,1,0,0,0,0
79,1,1,1,0,0,0,0
79,1,1,1,0,0,0,0
204,3,3,1,0,0,0,0
206,3,3,1,0,0,0,0
195,2,3,1,0,0,0,0
167,2,3,1,0,0,0,0
168,3,3,1,0,0,0,0
104,2,2,1,0,0,0,0
105,2,2,1,0,0,0,0
78,2,1,1,0,0,0,0
135,2,2,0,0,0,0,0
165,1,3,1,0,0,0,0
204,3,4,0,0,0,0,0
173,3,3,0,1,0,0,0
145,3,3,1,0,0,0,0
170,2,3,1,0,0,0,0
154,3,3,1,0,0,0,0
224,3,4,0,0,1,0,0
224,3,4,0,0,1,0,0
180,3,5,1,0,0,0,0
202,3,4,0,1,0,0,0
152,4,3,1,0,0,0,0
175,3,4,1,0,0,0,0
116,2,4,1,0,0,0,0
127,2,2,1,0,0,0,0
246,4,5,1,0,0,0,0
176,2,4,1,0,0,0,0
178,2,4,0,1,0,0,0
96,1,2,1,0,0,0,0
235,2,5,0,1,0,0,0
140,2,3,1,0,0,0,0
158,3,3,0,0,0,0,0
194,2,4,0,0,0,0,0
137,2,3,0,0,1,0,0
190,3,4,1,0,0,0,0
144,3,3,1,0,0,0,0
123,3,2,1,0,0,0,0
96,2,2,1,0,0,0,0
94,2,2,1,0,0,0,0
174,3,3,1,0,0,0,0
189,3,3,1,0,0,0,0
75,2,1,1,0,0,0,0
99,2,2,1,0,0,0,0
185,3,6,1,0,0,0,0
84,2,1,1,0,0,0,0
138,2,4,1,0,0,0,0
135,3,3,1,0,0,0,0
111,2,2,1,0,0,0,0
136,3,3,0,0,0,1,0
150,2,5,1,0,0,0,0
203,2,4,1,0,0,0,0
118,2,2,1,0,0,0,0
103,2,2,1,0,0,0,0
63,1,1,1,0,0,0,0
103,2,2,1,0,0,0,0
118,2,2,1,0,0,0,0
240,2,4,0,0,0,1,0
78,2,2,1,0,0,0,0
93,2,3,1,0,0,0,0
162,3,3,1,0,0,0,0
165,2,4,1,0,0,0,0
129,3,3,1,0,0,0,0
190,3,3,0,0,0,0,0
114,2,2,1,0,0,0,0
122,2,3,0,0,0,0,0
202,2,5,1,0,0,0,0
117,3,2,1,0,0,0,0
89,2,2,1,0,0,0,0
127,3,3,0,0,1,0,0
109,2,2,1,0,0,0,0
101,2,3,1,0,0,0,0
100,1,3,1,0,0,0,0
237,4,4,1,0,0,0,0
155,3,4,1,0,0,0,0
153,3,3,1,0,0,0,0
195,5,4,0,0,1,0,0
138,3,3,0,0,0,0,0
134,3,3,0,0,0,0,0
138,3,3,0,0,0,0,0
114,2,2,0,0,0,0,0
134,3,3,0,0,0,0,0
138,3,3,0,0,0,0,0
134,3,3,0,0,0,0,0
138,3,3,0,0,0,0,0
134,3,3,0,0,0,0,0
138,3,3,0,0,0,0,0
134,3,3,0,0,0,0,0
185,3,4,1,0,0,0,0
124,2,3,1,0,0,0,0
158,3,3,1,0,0,0,0
145,2,4,1,0,0,0,0
100,1,2,1,0,0,0,0
133,3,3,1,0,0,0,0
216,3,4,1,0,0,0,0
159,4,3,0,0,1,0,0
105,2,4,1,0,0,0,0
123,2,3,1,0,0,0,0
118,3,3,1,0,0,0,0
81,1,1,1,0,0,0,0
147,2,3,0,0,0,0,0
107,2,2,1,0,0,0,0
216,2,2,1,0,0,0,0
209,3,1,1,0,0,0,0
71,1,1,1,0,0,0,0
148,3,3,1,0,0,0,0
189,2,2,1,0,0,0,0
206,3,3,1,0,0,0,0
206,3,3,1,0,0,0,0
138,1,3,0,0,1,0,0
138,1,3,0,0,1,0,0
97,1,2,0,0,1,0,0
86,1,1,0,0,1,0,0
105,1,2,0,0,1,0,0
105,1,2,0,0,1,0,0
105,1,2,0,0,1,0,0
95,2,2,1,0,0,0,0
135,3,3,0,0,0,0,0
100,2,3,1,0,0,0,0
193,3,4,0,0,0,0,0
103,2,3,1,0,0,0,0
140,2,4,1,0,0,0,0
204,2,4,1,0,0,0,0
177,4,4,1,0,0,0,0
177,3,4,1,0,0,0,0
146,2,4,1,0,0,0,0
183,3,3,1,0,0,0,0
101,2,2,1,0,0,0,0
149,3,3,1,0,0,0,0
160,2,4,0,0,0,0,0
161,3,3,1,0,0,0,0
99,2,2,0,1,0,0,0
112,3,4,1,0,0,0,0
210,3,3,1,0,0,0,0
140,3,5,0,1,0,0,0
200,3,3,1,0,0,0,0
196,3,4,1,0,0,0,0
180,3,3,0,0,0,0,0
119,2,3,0,0,0,0,0
138,2,3,0,0,1,0,0
139,2,3,1,0,0,0,0
115,2,2,1,0,0,0,0
193,3,4,1,0,0,0,0
197,3,4,0,0,0,0,0
210,2,4,1,0,0,0,0
170,3,3,1,0,0,0,0
149,2,3,1,0,0,0,0
138,2,2,1,0,0,0,0
138,2,2,1,0,0,0,0
185,3,3,0,0,1,0,0
165,2,4,0,0,0,0,0
109,2,2,1,0,0,0,0
122,2,3,1,0,0,0,0
103,2,2,1,0,0,0,0
128,2,3,1,0,0,0,0
103,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
110,2,3,1,0,0,0,0
121,1,2,1,0,0,0,0
67,1,1,1,0,0,0,0
67,1,1,1,0,0,0,0
129,3,3,1,0,0,0,0
220,4,3,0,0,1,0,0
112,2,2,1,0,0,0,0
157,2,4,1,0,0,0,0
145,3,3,0,0,0,0,0
171,3,3,0,0,0,0,0
145,3,3,0,0,0,0,0
151,3,3,0,0,0,0,0
189,3,3,0,0,0,0,0
216,3,5,1,0,0,0,0
104,2,3,0,0,0,0,0
101,3,3,0,0,0,0,0
124,3,3,0,0,0,0,0
124,3,3,0,0,0,0,0
129,2,3,0,0,0,0,0
125,2,3,0,0,0,0,0
120,2,3,0,0,0,0,0
119,2,3,0,0,0,0,0
175,3,7,1,0,0,0,0
154,2,3,0,0,1,0,0
160,2,3,1,0,0,0,0
159,2,3,1,0,0,0,0
147,2,3,1,0,0,0,0
174,3,3,1,0,0,0,0
163,3,3,1,0,0,0,0
130,2,3,1,0,0,0,0
182,4,4,0,0,0,1,0
113,2,3,1,0,0,0,0
145,3,3,1,0,0,0,0
63,1,1,1,0,0,0,0
204,3,3,0,1,0,0,0
216,4,5,1,0,0,0,0
102,3,3,1,0,0,0,0
151,2,4,1,0,0,0,0
196,3,3,1,0,0,0,0
141,2,3,1,0,0,0,0
185,3,4,0,0,1,0,0
159,2,6,1,0,0,0,0
150,2,3,0,1,0,0,0
146,2,3,1,0,0,0,0
137,3,3,0,0,0,0,0
170,4,3,1,0,0,0,0
123,3,2,1,0,0,0,0
174,4,3,1,0,0,0,0
128,3,2,1,0,0,0,0
174,4,3,1,0,0,0,0
129,3,2,1,0,0,0,0
173,4,3,1,0,0,0,0
117,2,2,1,0,0,0,0
73,1,2,1,0,0,0,0
73,1,2,1,0,0,0,0
161,2,3,1,0,0,0,0
185,4,4,0,1,0,0,0
147,3,3,0,1,0,0,0
151,3,3,0,1,0,0,0
151,3,3,0,1,0,0,0
151,3,3,0,1,0,0,0
185,3,4,0,1,0,0,0
151,3,3,0,1,0,0,0
185,3,4,0,1,0,0,0
185,3,4,0,1,0,0,0
185,4,4,0,1,0,0,0
108,3,2,0,1,0,0,0
151,3,3,0,1,0,0,0
185,4,4,0,1,0,0,0
108,3,2,0,1,0,0,0
151,3,3,0,1,0,0,0
108,3,2,0,1,0,0,0
